leftleg1_x,leftleg1_y,leftleg2_x,leftleg2_y,leftleg3_x,leftleg3_y,rightleg1_x,rightleg1_y,rightleg2_x,rightleg2_y,rightleg3_x,rightleg3_y,abdomen_x,abdomen_y,,
618.1314697,108.9767838,421.990387,354.756073,403.3357239,478.9117432,781.2976074,116.0470734,498.2298889,423.4013062,894.772522,541.4466553,652.2998047,615.7103271,,
548.0699463,177.1917572,516.4752808,403.0252991,403.0965576,483.9888916,756.4103394,93.89264679,856.9641113,320.1490479,894.4745483,539.1062622,653.3182983,615.1199341,,
563.3624268,112.6495667,509.5052795,407.0909424,401.4428406,485.7037048,777.1034546,131.3130951,820.3347168,388.6186523,896.4940796,541.194458,651.9865723,615.8546143,,
483.684967,244.5167694,438.1146545,429.2297668,442.2301941,570.6276855,724.5412598,241.3887329,807.2149048,468.1877747,896.7476807,548.8492432,644.8890381,614.3850098,,
516.293457,186.066391,655.2914429,596.7629395,532.4820557,244.3101501,730.9304199,190.2213898,827.0336304,451.1875,707.331604,711.1633301,649.1588745,601.197998,,
562.6842041,170.0344086,544.6317749,556.3222656,435.1888733,592.2487183,765.2423096,206.9701538,790.9954834,481.9815979,884.8417969,531.840332,633.0899658,571.0545044,,
563.5628052,235.0922089,511.197937,460.7320557,430.6535645,532.5683594,767.5825195,249.4614105,741.9803467,358.7301025,877.4490356,444.6169739,631.6188965,574.5559692,,
577.4609985,169.3015442,627.8435059,572.987793,429.4996338,483.7409058,752.9176025,225.5925751,881.6220703,527.1589966,880.2982788,527.574707,612.3693848,574.4367676,,
593.112915,248.0854492,519.0790405,447.1477966,439.875946,525.5165405,729.6224976,315.2071533,838.203125,404.1779785,883.6321411,508.0366516,603.3335571,581.4344482,,
594.7373047,282.7749634,475.1432495,359.1153564,409.4313965,492.9082336,609.5065308,607.3682861,704.3482056,442.1944885,903.8400879,526.6665649,597.0762329,599.3289795,,
581.7833862,226.3930817,501.8937988,400.0048523,407.6173401,475.2152405,789.6829224,221.1656494,822.8873291,400.8216553,875.9889526,540.4202271,610.6851807,599.7053833,,
598.0424194,296.4121399,547.0487671,384.9284668,415.7643738,441.4312439,788.597229,220.4303589,896.5565186,645.0967407,892.6358643,643.7791748,614.2477417,599.3064575,,
562.9840698,356.7524109,489.6098022,439.2593994,416.9573975,439.0149841,865.0319214,402.2833252,801.6870728,420.6550598,867.7681274,563.8953857,621.3504639,599.368103,,
565.465271,357.5197754,505.4396362,366.6397705,413.882782,436.7445984,780.7622681,247.199295,702.8764038,447.8587646,900.7988892,545.5983276,621.8222656,600.7516479,,
607.3417358,172.467453,481.7212524,460.6577759,408.0795288,444.8494873,787.6001587,271.8534241,804.3724976,421.5868225,834.6600952,657.1873779,625.7069092,605.7180786,,
611.9459839,198.6972198,562.7400513,497.2810669,413.6161194,454.8952637,751.7276001,274.2168579,822.5151978,462.2453918,888.2147217,415.88974,639.0443115,612.3861694,,
563.4044189,341.181488,468.9709778,364.937561,405.2013855,466.1901855,785.2858887,260.2874451,810.0137939,424.0366211,895.8050537,581.496521,642.0823364,615.7674561,,
585.0944824,281.6948242,503.8360291,475.599762,407.8241577,474.133728,779.06073,185.1911621,852.9467163,386.3948364,894.5445557,581.229126,647.2366943,614.8960571,,
626.4381714,116.0501556,564.12323,524.8688965,403.0063171,492.0132446,787.9723511,175.4877319,859.4933472,405.3107605,888.2113037,605.5432129,647.0422974,619.6159668,,
646.1670532,103.4507523,548.4848633,554.8171997,398.3028564,507.7550354,792.5784912,264.6575317,803.1405029,229.3522644,876.678772,634.5787964,649.7184448,617.8716431,,
551.3369141,453.6153564,548.7832642,459.6394653,548.2435303,459.0979919,750.1162109,359.1207581,793.0535889,426.973053,898.706604,467.2164001,651.9082031,591.843689,,
596.0521851,234.0384827,438.7281189,619.7871094,571.4349365,607.9242554,753.4268799,259.9261475,819.8248291,516.8810425,822.4866943,509.8861084,644.0076904,581.2948608,,
579.2262573,225.9546204,610.5571289,448.9771423,514.6398315,662.3779297,783.418335,240.2698669,760.9782715,469.3905945,876.0183716,498.726532,647.9675903,595.5246582,,
605.8668213,194.0127869,522.7958984,426.5930481,522.4141846,693.0422974,747.942627,263.3110046,874.0126343,480.4508362,879.8879395,367.8196106,645.3731079,588.0736694,,
626.380188,373.8074341,616.7836304,496.9636536,415.2966003,629.2008667,828.6811523,201.7978058,778.3668823,538.4659424,889.3983154,438.3816833,634.5020142,571.1968994,,
577.5913696,342.1252441,597.1335449,455.4824829,452.7399597,562.3534546,762.7835083,278.8904114,695.8187256,476.3450928,847.3394775,692.1221313,626.295105,570.105896,,
557.6548462,316.1911926,545.1201782,376.2894592,498.3791809,577.2141113,642.5619507,191.2801361,735.3776245,463.4794312,888.2695313,405.973999,624.6936646,591.9660645,,
568.1416626,341.3020325,448.8747253,600.492981,406.7316284,530.9923706,782.8791504,550.1677856,742.7039185,598.8931274,743.494751,596.1768188,601.2802734,580.8676758,,
615.8689575,590.2785034,580.2093506,476.0613403,477.0210571,537.4669189,769.7136841,228.0202484,623.9238892,589.2900391,792.543457,736.0090942,621.8839111,584.8457642,,
637.442688,386.0031738,548.9286499,504.388916,414.0554504,544.0740967,776.6184082,238.9700775,823.0877075,500.1647339,738.6382446,756.9862671,626.3268433,591.4493408,,
629.132019,303.395813,550.3694458,463.2458191,413.3415833,523.1162109,818.1933594,113.1540527,743.4413452,476.555603,887.2385864,402.4329529,634.8274536,577.7459717,,
576.3060913,335.4235535,483.5489502,321.3247681,519.8509521,567.7445679,811.1586304,284.8666382,822.5617065,265.3702393,859.3862305,415.6715088,635.1229248,571.8575439,,
630.5288696,112.8909454,523.6148682,406.5381165,437.8536377,388.9359131,682.6165161,389.7673035,807.5234375,463.0765686,781.2049561,693.3817749,646.1980591,534.2077026,,
628.401001,359.7382507,498.420166,463.8388367,442.8660583,408.4375916,701.6435547,500.7194824,844.6842041,404.961853,806.2396851,499.6260681,662.3156738,502.2358398,,
640.9457397,373.677002,500.8806458,465.2745056,438.364563,422.255127,703.2631836,391.204071,707.7114868,499.8893127,765.5756836,698.7164307,658.3546753,499.7190247,,
647.1358643,386.4112549,437.8360596,427.6534424,438.2599487,427.6659546,705.4497681,384.1759338,841.1947021,459.7213745,731.5332642,503.2286987,685.5606079,508.2026062,,
563.6528931,406.2366333,595.2401123,498.9464722,437.5470581,431.4135742,697.5140381,384.7378235,847.4320679,452.1967773,813.8528442,549.8508911,680.6893311,503.5264282,,
627.671875,373.8804626,432.9255981,435.0458069,433.5265503,434.0007629,695.1219482,397.4672546,850.7770386,400.3345642,816.5447388,478.890686,685.9067993,521.6149902,,
541.7030029,329.4124756,425.5501709,446.2208862,427.9886169,445.6837463,769.6298828,223.3076019,809.7527466,499.6358032,779.1593628,571.4328003,692.9586792,539.3794556,,
564.8462524,320.9632568,426.5509644,459.5251465,431.8201904,460.6750183,682.7838745,391.2843628,696.2612305,470.6083069,783.704895,567.9921875,709.8590088,526.5639648,,
552.2404785,316.0913086,576.5026855,547.4910889,431.0599365,472.2991333,688.3621216,393.5624084,709.4282227,486.8690491,816.8825073,499.492157,712.4505005,549.9360962,,
613.2819824,381.9498596,425.9711609,480.0190125,428.6073608,477.6457214,627.3531494,387.3842773,822.4412231,500.3118896,781.8795166,544.3397217,712.1768799,551.4818115,,
596.6826782,381.9506836,608.7990723,492.4111938,424.0577087,485.584259,711.8500366,391.8825684,839.8140259,517.8097534,756.3452148,523.3650513,713.6199951,578.8198242,,
594.6552124,388.4074097,615.8052368,494.0338745,420.9345703,495.5577087,702.819397,392.5,790.9673462,526.2351685,802.9855347,604.9700928,717.640686,577.0111694,,
596.7539673,388.2407227,614.4216309,495.9294739,493.7782288,698.293396,702.1137695,391.8465271,773.0513306,512.96698,793.1785889,589.8658447,708.9692993,593.6079102,,
598.2890625,386.9151001,614.7325439,493.7209167,506.3777161,691.1856689,701.7200317,392.0196838,764.4976196,512.2772827,786.9227905,591.6205444,693.4717407,597.2005615,,
598.987915,386.2593079,614.5800781,494.6488037,527.8567505,691.0432739,702.1519775,392.1530151,758.8790283,512.3043823,778.8991699,591.7859497,682.3617554,592.5393066,,
599.7873535,386.9800415,615.4855347,494.3556213,539.5457764,691.0717773,702.3156128,390.8483887,756.9647217,514.0344849,769.0289307,596.1894531,675.8374023,592.4108887,,
600.0021973,386.5827942,616.1674805,494.8720093,548.7246094,686.104187,701.9901123,390.7717285,753.4572144,514.3816528,763.0500488,594.1773071,677.9473267,592.5605469,,
600.4536743,387.0558777,616.7316284,494.5224609,552.4575195,684.4084473,702.1490479,391.6167908,754.1361084,514.0567017,759.7796021,591.3126831,676.8872681,592.1011963,,
600.4024048,387.1634827,617.9405518,494.2566833,553.3228149,683.5363159,701.824646,390.6950378,752.6516113,514.4226685,758.1331177,594.5672607,672.8487549,589.0462646,,
600.6578369,387.055481,616.6074829,495.1025391,553.5149536,682.3986206,702.3669434,391.9067078,751.4466553,515.5900269,753.2529907,594.3692017,670.7033081,588.0239868,,
600.6716309,387.2275085,617.8344116,493.3543396,553.8937378,683.09552,702.0296021,390.4198914,749.4512329,514.585022,755.6727905,598.3810425,669.7544556,585.5928345,,
600.8449707,387.2617188,616.8378296,494.6643982,554.4142456,682.2716675,702.1068115,390.3312683,750.0019531,515.498291,752.1551514,594.3604126,670.8314209,589.2478638,,
600.9840088,387.4684143,617.7772217,493.2474976,555.5950928,682.1085815,701.9347534,390.701416,746.9077148,513.9107666,755.4020996,598.8396606,670.3347778,586.1318359,,
600.8578491,386.6800537,615.9711914,493.5267944,555.9093018,681.6380005,701.7584839,390.6630554,743.968689,513.5599976,756.7804565,597.6343384,672.3579102,587.2419434,,
600.5808105,386.6186829,617.083252,493.034668,555.8226318,681.5062256,702.3638306,390.4483643,731.9462891,511.3260803,756.1397705,599.9222412,669.2128296,586.9589233,,
600.7498169,386.8412476,617.2745361,492.9427795,556.2418823,681.619751,702.0386353,390.8954468,727.2178955,502.8285217,758.310791,600.2088623,669.0362549,587.2241211,,
600.7296753,386.6967468,616.925293,493.1729736,556.543457,681.7404175,701.9713135,391.0467529,726.0311279,501.3623657,757.3985596,600.8756104,670.0828247,588.4289551,,
600.9022217,386.6879272,616.4001465,493.919281,557.3233032,680.9520264,702.0151978,391.1853333,725.9411621,501.5975342,757.8296509,601.664978,670.399292,589.9371948,,
601.1116943,386.762085,616.437439,494.2738037,556.7010498,680.8084717,701.6318359,391.7391968,726.7376709,502.1631775,757.5603638,602.1300659,669.942749,592.3530273,,
601.5473022,387.0006714,616.2821045,493.8356018,557.24646,680.7041016,701.8148193,390.6388245,724.3042603,502.0400085,757.8227539,603.125061,670.4547119,591.3746338,,
601.1705933,386.9658508,616.6937256,493.6435852,557.1469116,681.0703125,701.9857178,390.6224976,754.1849976,607.6447144,757.3515625,603.7582397,671.1565552,590.3745728,,
601.3866577,386.8334351,616.3023682,494.440155,557.6236572,680.8285522,702.0309448,390.5098267,725.5256348,502.2990723,755.9525757,604.9841309,671.2946777,592.788269,,
601.5431519,387.0307617,616.6266479,494.1579285,557.3085938,681.4170532,702.1190186,390.4129639,724.6688843,502.9217834,754.7106934,608.3192749,671.1412964,590.0958252,,
601.612915,387.1392212,616.5518799,494.0696106,557.5081787,680.8691406,702.0750122,390.4599609,724.0508423,502.4968567,752.50177,608.2225952,670.7327881,591.3069458,,
601.8425293,386.3927917,617.0257568,494.0440979,558.1193848,681.6015625,702.2548218,390.587616,725.46698,503.5627441,750.9994507,608.9800415,670.7564697,590.8699951,,
601.6265869,386.1679688,616.3444214,494.2472534,558.1575317,680.7284546,701.7929077,390.7613831,725.3290405,503.6038208,750.77771,609.3806152,669.4459839,590.1754761,,
601.7634277,386.3080444,616.7214966,493.8599548,558.8303833,681.3433838,701.8199463,390.7824707,726.8649292,503.749176,750.0874634,609.7468262,668.1116333,589.6071167,,
601.5278931,386.210022,616.6317749,494.518158,558.7824097,681.3388672,701.7554321,390.8291016,727.5775146,503.5479431,752.5617065,609.9098511,667.6464844,591.5042114,,
601.7813721,386.3371887,616.7372437,494.1494141,559.2347412,681.8016968,701.8615112,390.7632446,725.4735718,503.6944275,754.8619385,611.3742676,667.5539551,591.430603,,
601.8167725,382.2776489,608.8834839,495.868927,558.8746948,691.8455811,701.6881714,391.0582886,735.1956787,504.8167419,765.0213013,612.6713257,669.2125244,593.1536865,,
634.7525635,372.8097534,430.7950745,407.4298401,535.4250488,723.4588013,770.8717651,244.1673126,755.8237915,491.7559204,806.2681274,634.6209106,668.7041626,594.9135132,,
508.9361877,132.4957275,591.0809937,323.9471436,425.4550781,500.1224976,754.6175537,268.0016785,877.6582642,396.8666992,848.3919678,651.5336304,671.6389771,590.9830322,,
584.0817261,328.4934387,544.9980469,208.807785,426.0700989,225.0441589,739.8607178,268.796814,700.675354,448.7342224,862.8568726,557.0441284,670.8131104,581.8978882,,
534.9873657,133.5016479,453.9263611,361.4208374,454.5092468,362.00354,751.4327393,364.2344666,838.329895,510.7242432,895.999939,630.2150879,673.6361084,592.4769897,,
561.703064,181.4394379,425.7736816,438.1286011,424.4438171,437.5716858,720.3362427,321.2247314,812.4169922,495.6341858,916.1165161,551.7694092,668.6207275,587.9380493,,
599.1912842,269.0702209,600.1970825,269.3089294,930.9398804,674.5217896,779.7335205,275.3222351,931.2949219,675.1863403,872.2750854,643.2977905,668.6896973,584.7045898,,
572.1496582,248.249054,405.7480774,521.265564,549.6720581,578.7188721,676.7164917,375.6175537,878.6715088,531.2036133,772.1949463,473.4408264,669.1622925,596.4793091,,
566.385376,237.0757904,611.2294312,449.0995483,559.0180054,650.3017578,746.8932495,359.4093933,858.5477295,545.5263672,855.8539429,545.4946899,677.538208,590.3747559,,
633.0195313,373.2705994,599.7377319,462.5519104,499.713501,692.3338623,674.0979004,375.738678,852.6428223,423.241272,786.9019775,730.7229614,665.1826782,598.0657959,,
582.0959473,300.7729492,432.225769,607.4399414,435.0429077,607.9976807,749.2675171,371.8215332,810.2644043,536.0836792,894.3613281,432.0457458,648.2832642,584.2709351,,
573.4877319,352.1380615,470.1102295,519.2037964,478.1526184,523.0288086,678.4464111,376.8487244,879.4742432,535.0736084,883.3685303,542.4794922,637.4367676,575.1118774,,
624.4712524,379.9164124,503.6315002,441.2041626,431.7013855,459.500885,682.503479,382.4456787,860.0483398,494.5904236,777.4025879,626.1139526,657.1177368,555.3346558,,
624.3343506,383.9595642,521.2371216,476.5889587,419.8500977,487.6131897,676.6739502,384.0153198,822.0143433,559.3707275,801.305542,712.510376,665.8556519,555.4840088,,
624.2814941,374.1531677,560.4986572,472.0033569,489.496582,716.2515869,675.9881592,381.8848877,759.5297241,584.9771729,760.6089478,576.5030518,686.071228,576.0216064,,
622.0522461,384.7520447,502.5629883,521.8104248,498.21698,705.7011108,677.3875122,384.1985168,757.456604,539.1296387,890.201416,560.3876953,655.2487793,584.7194824,,
565.5767212,362.9863281,424.6781311,391.9429321,547.6848755,554.5706177,841.0390625,439.0422363,892.0259399,406.9345703,786.6838989,677.9133301,653.1223145,585.9842529,,
610.8015137,386.6288757,609.987854,445.5358582,650.4598389,582.0915527,673.0308838,591.6524048,761.7658691,572.3800049,880.9578857,442.128479,660.3727417,583.7943726,,
594.9474487,387.4840698,487.5179443,440.9217224,391.2947998,483.7340698,658.6726685,574.2421265,808.1310425,473.4614868,825.8101807,709.6051025,652.331665,566.5908813,,
593.7729492,390.6480713,518.4928589,583.8334351,521.2583008,586.3347778,669.7474976,376.826355,795.2362671,565.3206177,798.4703979,557.0146484,652.9100952,562.161377,,
628.022522,379.617981,600.8522339,494.7817993,454.1019287,558.6029053,690.9614868,388.7617188,722.692627,308.9105225,775.5839844,658.654541,657.8206177,589.2693481,,
563.2254639,356.5344238,477.757782,394.9533386,476.7000427,394.422821,675.4830322,389.5592957,772.5389404,489.1672363,737.2531738,537.3574219,649.2146606,576.8986206,,
579.3432617,269.7119141,549.2369385,438.7677612,427.882843,528.3031616,675.8102417,381.6239929,743.1071777,484.1123657,748.7263184,595.0256348,658.6306152,583.5734253,,
615.9175415,375.9626465,492.0197754,488.6358948,427.9664307,638.8470459,677.2637329,387.8929749,773.9851074,498.2535706,775.1425171,639.072937,656.7017822,582.7894287,,
613.7531128,381.8359375,560.5469971,539.2537231,513.6856079,510.1442261,689.9162598,386.8447266,745.4960938,484.47995,764.7199097,659.6001587,655.1973877,588.4649658,,
573.1940918,341.9423523,459.8671265,360.0836182,461.4320374,360.0950317,692.3884888,387.1643677,766.5349731,484.5463257,739.2090454,602.0186157,649.3456421,593.1192627,,
619.1027222,373.6370239,504.8490601,481.3624573,426.2827148,538.0455933,690.9803467,387.0924377,762.5112305,484.5711975,751.2227173,593.7307739,664.9189453,592.6263428,,
619.8189697,381.5456848,568.2893066,518.9667969,507.2601013,498.9999695,693.081604,387.008606,759.0261841,507.6570435,745.0125122,611.010437,665.170105,590.2866821,,
621.1298218,384.2088013,518.8520508,520.9138184,567.5291748,743.4143677,692.6626587,386.3453369,755.5966797,524.081665,756.7081299,626.5460205,665.0419312,584.916748,,
618.6899414,378.4717712,610.1785889,505.2512817,526.7277832,669.8609619,687.3479614,385.2631531,750.9949951,514.1593018,750.7832031,685.0351563,656.8788452,591.40802,,
621.6173096,385.545929,607.2752075,455.8499146,537.2419434,651.2508545,695.0117798,387.8652649,747.3591309,512.7445679,770.3614502,664.4620361,657.005127,599.6300049,,
615.9584961,369.1148071,595.741333,451.212677,577.4163208,638.8790894,693.5662231,386.7651367,709.2103271,440.3323669,757.4382324,566.3641357,655.5280151,608.9417725,,
625.0574341,386.1399231,684.3233032,389.519043,579.0689087,549.7324219,687.0924683,388.2235413,762.6220703,466.6757507,755.4194336,616.8959961,661.008606,618.2576294,,
637.258667,372.5360107,674.5348511,580.9017944,446.4410095,531.7491455,671.8269653,378.7713318,735.5089111,319.8132629,804.7909546,638.5181274,667.6121216,580.3600464,,
666.5750732,574.7788086,514.0637817,468.0183411,441.6711121,520.0656738,722.1598511,317.9480591,862.7377319,457.0339966,807.4180298,624.8475342,678.1607056,573.399231,,
486.3431091,573.7422485,481.3453369,577.3711548,489.063385,579.3789673,676.4849243,388.7838135,844.7577515,580.3984375,844.0708008,578.9316406,680.6658936,577.9823608,,
570.8148193,353.855011,498.621521,388.7776184,448.4848328,576.8082275,677.831604,388.5750732,834.8742676,505.4343872,794.8944092,616.286499,668.0423584,573.4379272,,
477.6245117,290.9274597,440.2471313,402.4758301,445.5487366,402.271759,718.0424805,321.986084,698.0158691,448.1023254,766.2575073,560.4889526,680.0633545,582.2908936,,
571.9141235,169.5088654,611.7339478,502.9333191,832.0110474,434.5810242,751.1395874,370.4919128,833.6604614,434.0795898,827.3224487,599.6802368,675.0223999,579.6762695,,
568.5158691,365.4178162,426.900116,479.0144348,430.2225037,480.3112488,755.7977905,373.1621399,844.7808838,492.4353333,766.6227417,575.2162476,684.7391357,592.7114258,,
537.2219849,192.6702881,539.5674438,195.9393463,418.0999451,519.5601196,754.3996582,369.4021301,780.1547241,423.9235535,853.4915161,559.9121094,687.5736084,578.7662354,,
548.2181396,518.5792847,546.8528442,520.0010376,528.0252686,265.1619873,678.7645264,390.3839722,822.0275269,463.6798096,832.2020264,584.9477539,692.4014893,592.6982422,,
574.0588989,173.5626373,500.8033142,465.8424988,538.4401855,550.5114136,679.5353394,390.2584534,852.1401367,424.7040405,899.2793579,577.8099976,687.7490234,596.5533447,,
581.2110596,186.8255615,447.4282227,488.0426331,916.409729,534.6307373,772.861145,565.7532959,808.2277832,450.5620117,911.1795044,536.84198,691.1783447,590.7716675,,
533.7695923,290.7221375,500.1435242,461.8388672,909.314209,530.7877197,656.7029419,116.2707062,811.237854,347.3444214,901.5409546,534.8551636,690.8255005,605.7251587,,
662.6312256,141.4212799,498.4712219,472.3210144,566.1851196,721.8259277,668.0710449,141.1081543,772.3496094,572.2267456,908.4875488,526.0101929,681.6009521,609.0429077,,
514.9007568,236.4451752,506.4914551,455.089447,453.1199951,321.8036194,518.3936768,237.094574,799.8158569,435.3250122,910.0859985,522.446167,689.9330444,606.5396729,,
534.9978027,232.1055756,431.3609619,386.5307617,450.2858582,622.0737305,810.1022339,491.2673645,807.9746704,487.6656799,911.6516113,510.4685669,680.2388916,595.1480103,,
660.2175903,588.4449463,419.7012634,446.0809021,413.9951782,450.8421326,672.6310425,591.1477051,769.4595947,576.2794189,901.6370239,527.7976685,664.333374,587.2931519,,
533.7809448,176.4188232,450.2109375,514.7561646,462.8604126,629.3272095,905.3831177,488.1581116,702.2368164,451.4596558,876.3557739,585.758606,667.2554321,579.9931641,,
699.6531982,63.21822739,434.6842651,223.0971222,881.8756714,614.8518677,703.2902832,109.8454437,883.9273071,619.5809326,877.7197876,616.6243896,658.3536377,586.508606,,
547.9555664,245.8032837,493.9959106,437.6642456,438.8641052,679.3878174,752.3735352,385.0630493,758.5484009,574.3853149,878.552002,515.7166748,660.6949463,577.7614746,,
501.5877991,215.6038513,452.8920593,300.4487915,526.6507568,554.2423706,710.8399048,423.0131226,704.4923096,447.119751,897.1624146,490.2848816,664.4941406,582.986084,,
519.7618408,221.8516235,452.7185669,439.0763245,500.1089478,462.5581665,733.0621948,255.2294464,822.8295898,382.0996704,828.0395508,706.8370972,659.9789429,592.4681396,,
542.416626,179.2723541,485.430603,587.1613159,492.6643066,588.138855,727.8537598,274.4088135,706.3928833,450.1506348,892.1523438,584.2902832,676.6883545,591.5205078,,
662.9282227,572.600647,598.1229858,501.633728,434.6899414,371.7494202,765.2774048,181.0399933,809.0319214,494.219696,808.355957,493.5887756,670.0109863,569.9522095,,
598.5445557,212.1812744,513.3515625,484.7639771,432.1551819,380.6361694,922.6816406,471.2599792,398.7258301,500.1257324,919.0548096,471.7851868,677.4267578,548.1727905,,
571.7683105,361.71698,514.248291,427.7941284,428.473175,405.0432739,723.3756104,379.3527527,802.8382568,449.1525269,884.824585,542.4737549,672.4443359,518.4888306,,
627.0925903,372.2325745,516.4140625,482.8628235,425.3041992,410.1948242,678.7617798,379.5409546,816.307312,539.1003418,896.609436,557.2758179,673.112915,518.163147,,
628.0316772,376.9088135,501.0324402,447.2734985,414.616272,449.3404846,676.9356079,381.8505554,818.0119629,456.630127,714.0616455,498.6152039,670.1679077,513.3568115,,
579.9854736,341.5757446,487.8912964,408.5133667,547.3834839,660.1976318,672.2312012,378.6906433,884.8352661,446.9068298,845.5549316,580.9011841,665.8564453,502.4014587,,
633.4233398,375.2944641,370.9876099,472.4866943,484.6166687,474.2905273,673.859375,381.2621155,820.9168701,464.9696655,893.6507568,408.6589966,670.5339966,513.5914307,,
627.817627,379.396637,578.3260498,340.486084,568.5479736,633.2418213,675.394043,383.3189087,806.4087524,466.4734192,723.7794189,520.979248,679.8362427,560.8475342,,
631.4821777,379.1337891,597.8004761,496.7534485,667.0452881,592.9000854,769.5132446,297.3909302,768.4407349,306.1727295,810.5861816,697.1702881,671.0600586,592.2323608,,
589.9335327,292.3395691,516.4053955,482.702179,502.5467224,689.581604,754.8291016,368.4683533,720.8928223,334.4715271,811.3319702,586.3317871,670.0817261,578.4145508,,
525.9645996,229.2238617,540.6853027,591.2348633,437.7542725,473.7766418,755.5237427,371.5071411,771.3459473,467.2906189,899.2280884,567.4858398,665.8242798,579.5059814,,
619.4379883,372.7885132,507.3828735,462.8929138,448.9009705,389.9505005,753.1179199,367.041687,786.0314941,499.1793823,522.0825806,304.6041565,673.8921509,581.4458618,,
659.5407715,381.6950989,512.5625,511.9734192,465.4507141,435.9909973,675.1273193,390.131012,740.0454102,532.6933594,781.1638184,702.1157837,672.791626,587.9621582,,
734.4990234,107.6319656,480.2829895,442.1163025,504.5827942,736.8125,735.1741943,111.0797348,809.6375122,531.7740479,845.119812,653.8239136,685.3966064,585.3568726,,
524.5177612,227.028183,413.5970764,499.1109924,406.2483826,574.7095947,413.7724609,497.6438904,858.3414917,578.0598755,855.3861084,577.8240967,674.777832,586.5988159,,
549.9204102,270.332428,625.0637207,446.9744263,649.6876221,591.1599121,788.3060303,472.2849731,785.6762695,471.2770691,840.2277222,656.4153442,649.4817505,587.4639893,,
628.8692627,374.8396606,500.6105347,511.7507324,430.3505249,623.75177,687.9255371,389.8441162,766.6480713,492.8782349,803.9244385,716.4302368,656.3638306,590.5630493,,
623.0846558,378.0306396,549.1571045,505.5878296,417.09021,469.2672119,692.5182495,387.2572021,693.7030029,381.8170471,781.3745117,705.6303711,659.2220459,588.2893066,,
582.4021606,337.7917786,498.4603271,312.85672,496.6915894,313.543457,672.7842407,385.2793579,748.9943848,565.2943726,846.0908203,432.0247192,674.663147,586.0440063,,
570.9263306,355.6123352,477.3877563,390.9835205,481.2368164,390.6743469,670.5936279,382.0397644,794.6583862,451.6504822,772.1442871,582.4143677,673.8076782,576.8925781,,
567.3549805,354.0760803,519.0505981,406.065155,454.2802124,383.2413025,673.5471191,389.5143738,826.2878418,460.274292,812.1587524,580.5675049,683.5844727,547.4345703,,
621.8474121,385.127533,523.7911377,417.4652405,453.3926086,393.1396179,675.7122803,391.0589294,766.3496704,601.0759888,804.5703125,496.2565918,691.4048462,565.2230225,,
571.2011719,356.7565613,508.4316711,381.0961304,450.2872925,394.0454712,675.2717896,395.2972107,809.4324951,475.3668823,760.2154541,538.0298462,704.6147461,575.340271,,
618.9862671,385.1741638,442.2581177,393.4314575,443.9415894,392.1126709,677.1204834,393.8178711,812.6414795,483.9547424,783.6453247,565.8880615,706.4381714,583.572998,,
612.1713867,384.0462646,599.1331177,540.9749146,436.7800293,400.5244141,674.9085693,392.6526489,783.3583984,487.1903687,815.6321411,567.6144409,703.9243164,571.6917725,,
616.6099854,383.0810242,588.4524536,503.3305664,423.4196777,450.3509521,676.5474243,390.1211853,802.0001221,489.4769897,803.7354126,485.855957,692.6923828,553.1020508,,
613.7147827,385.9678345,707.4920044,580.3264771,535.024231,569.8205566,678.4345093,390.7058105,768.2692871,644.8147583,767.0116577,640.539917,702.7392578,580.4584351,,
611.8718262,384.9000549,486.2298584,507.7304688,540.3612061,722.1221924,679.4312134,391.8959351,759.8515625,547.760498,785.617981,632.7938843,692.7520142,598.1754761,,
611.1859741,387.2601318,514.5144653,530.3427734,528.7243042,716.6329346,685.3683472,391.2573242,743.7993164,530.5480957,785.9958496,639.5505981,688.7658691,588.0908203,,
610.8347168,386.677124,544.9711914,536.6009521,529.9782715,714.9915161,684.979248,390.9708252,735.5878906,503.98703,759.4292603,632.9996948,688.3127441,594.7455444,,
611.0045776,386.9178467,545.8104248,539.4534912,526.68396,711.9498901,686.1920166,392.1611633,727.0579834,493.0396729,750.6064453,580.2379761,657.7297974,612.5261841,,
576.8677368,345.0302124,572.1740112,547.0478516,520.1228027,521.8764038,674.9733276,385.4171143,743.8914185,625.6640015,748.0177612,616.7932739,671.9985352,604.4117432,,
578.8154297,345.0312805,484.2105713,417.9599304,512.5896606,467.8648987,802.807251,270.7631531,769.0847168,470.3279114,816.6593018,609.3858643,671.4785156,584.6084595,,
557.4591675,272.2572021,595.3963623,500.7132874,552.0673828,598.9515381,754.6033936,363.7515564,810.2585449,469.3314819,757.3657837,677.3266602,680.6483154,581.6098022,,
543.3729858,421.5821533,540.9328613,423.6028442,454.5982361,304.6408081,751.6362915,370.0226746,803.7384644,463.3192749,823.322998,637.0349121,669.5425415,572.036438,,
564.0942993,201.2706909,510.3421326,481.0883179,501.776886,678.6147461,753.4060059,364.7664795,735.4298706,299.8771362,826.21875,631.6970215,676.5932007,574.1032104,,
595.3218994,285.2233276,467.8456726,584.4042358,551.8755493,661.3955688,752.2352295,362.4082031,917.5015259,468.0068054,748.6549683,607.5062256,677.0045776,573.7330322,,
545.8900757,507.5879517,544.0579834,511.1630249,435.4401245,453.664856,750.4689941,364.3968201,739.6508789,538.9815063,760.4308472,566.8639526,677.9620972,572.7386475,,
